ocnt_batch	enzyme	control	treatment	log10_control	log10_treatment	log10fc	log2fc	pct_remaining
OCNT-0454257-AA-001	CYP3A4	50434.625	23816.333333333332	4.702737406989771	4.3768931348357025	-0.3258442721540682	-1.0824312422267235	47.22218779922193
OCNT-0454261-AA-001	CYP2J2	62442.875	79843.625	4.79548984568602	4.90224568551633	0.1067558398303099	0.3546352236255994	127.86667013650477
OCNT-0454261-AA-001	CYP3A4	130292.125	131547.125	5.114921500491289	5.119084662319428	0.004163161828138584	0.013829724240456564	100.96322014857
OCNT-0454263-AA-001	CYP2J2	46581.25	61696.875	4.668220461849684	4.790270206307687	0.12204974445800332	0.40544047508886333	132.4500201261237
OCNT-0454263-AA-001	CYP3A4	95618.375	34332.625	4.980545900676041	4.53571965936471	-0.44482624131133086	-1.4776807883552558	35.905886290161284
OCNT-0454281-AA-001	CYP2J2	5924.833333333333	6607.125	3.7727494325926427	3.8200782495509435	0.04732881695830082	0.15722292675156152	111.51579509972152
OCNT-0454281-AA-001	CYP3A4	12890.5	12457.5	4.1103034529485845	4.095465756533586	-0.014837696414998547	-0.04928976058439574	96.64093712423877
OCNT-0454283-AA-001	CYP2J2	32111.375	45316.875	4.506672426751526	4.656269537170817	0.14959711041929147	0.49695084401581235	141.12405650645604
OCNT-0454283-AA-001	CYP3A4	44446.5	55114.5	4.6478473386079555	4.741273751625467	0.09342641301751176	0.3103558262074225	124.00188991259154
OCNT-0454287-AA-001	CYP2J2	43160.875	52944.125	4.635100302657449	4.7238259779833	0.0887256753258514	0.29474031360280034	122.66694083472589
OCNT-0454287-AA-001	CYP3A4	70682.75	62514	4.849319582163321	4.795984235514052	-0.05333534664926898	-0.1771761864847624	88.44307840314646
OCNT-0454289-AA-001	CYP2J2	34409.25	39472.625	4.53668782790213	4.59630701099666	0.05961918309453029	0.19805063931595385	114.71515653494338
OCNT-0454289-AA-001	CYP3A4	56483.25	43084.75	4.7519273665513095	4.634333657175441	-0.11759370937586855	-0.390637846957719	76.2788083192805
OCNT-0454291-AA-001	CYP2J2	67996	93461.875	4.832489752232903	4.970639136172901	0.13814938393999743	0.4589223198016583	137.45201923642568
OCNT-0454291-AA-001	CYP3A4	80325.125	102335	4.90485681673673	5.010028437730122	0.10517162099339128	0.34937256256279375	127.40098443668776
OCNT-0454315-AA-001	CYP2J2	86107.125	65900.875	4.9350441325939824	4.818897771051816	-0.11614636154216651	-0.38582986152586624	76.53359115171943
OCNT-0454315-AA-001	CYP3A4	106653.25	192.75	5.027978166065546	2.287241711178348	-2.740736454887198	-9.104529430171773	0.18072585692419124
OCNT-0454320-AA-001	CYP2J2	85311.66666666667	113936.75	4.931013517158569	5.056667638920621	0.12565412176205193	0.4174139573197572	133.55353898450778
OCNT-0454320-AA-001	CYP3A4	179390.75	29728.375	5.253802466512635	4.47318577913752	-0.7806166873751152	-2.593152505129301	16.571855014821
OCNT-0454326-AA-001	CYP2J2	49375.125	64333.625	4.693517003839096	4.808444773843672	0.11492777000457632	0.3817817880609552	130.29561950476074
OCNT-0454326-AA-001	CYP3A4	77377.75	43712.75	4.888621709715968	4.640618064198414	-0.24800364551755472	-0.8238502776792516	56.49266100397078
OCNT-0454333-AA-001	CYP2J2	13220.25	13037.25	4.121272517361339	4.1152193040994405	-0.006053213261898449	-0.020108339199045595	98.61575991376866
OCNT-0454333-AA-001	CYP3A4	20463.75	1288.875	4.311006443616829	3.110547625461588	-1.2004588181552416	-3.9878378747851766	6.2983324170789805
OCNT-0454371-AA-001	CYP2J2	3769.1666666666665	4350.125	3.576360549360629	3.6386015599717445	0.06224101061111531	0.20676016180324694	115.4134424054831
OCNT-0454371-AA-001	CYP3A4	11811.25	16014	4.072332630002448	4.20452694299984	0.1321943129973926	0.43914000233037226	135.58260133347443
OCNT-0454376-AA-001	CYP2J2	16808.875	21268.75	4.225564483991994	4.32776238533016	0.10219790133816531	0.3394940796937776	126.53285838582295
OCNT-0454376-AA-001	CYP3A4	22671.125	13917.625	4.35549222733972	4.1435963340958315	-0.2118958932438888	-0.7039029209581255	61.38921204836548
OCNT-0454403-AA-001	CYP2J2	35971.375	43810.25	4.555969112140005	4.641585644421222	0.08561653228121724	0.2844119639718067	121.79198042888268
OCNT-0454403-AA-001	CYP3A4	65574	36848.75	4.816738299262391	4.56643454581817	-0.2503037534442205	-0.8314910708221174	56.19414707048526
OCNT-0454415-AA-001	CYP2J2	58495.375	1126	4.7671289538381485	3.0519239160461065	-1.715205037792042	-5.697787803533726	1.9249385100958836
OCNT-0454415-AA-001	CYP3A4	83986.375	0	4.924214007729574	0	-4.924214007729574	-16.35788485751477	0
OCNT-0454435-AA-001	CYP2J2	46851.625	60814.375	4.670733928010958	4.784013389034779	0.11327946102382125	0.37630622414872805	129.80206129456556
OCNT-0454435-AA-001	CYP3A4	55490.75	809.375	4.744228421036174	2.90868603461096	-1.8355423864252134	-6.097539822822511	1.4585764294049008
OCNT-0454445-AA-001	CYP2J2	21532.25	21806.875	4.33310958256597	4.338613349176319	0.0055037666103485705	0.01828311693061829	101.27541246270128
OCNT-0454445-AA-001	CYP3A4	35233.875	66.875	4.54697273512358	1.8317098425969034	-2.7152628925266766	-9.019908087689492	0.18980313689595593
OCNT-0454454-AA-001	CYP2J2	16897.5	20061.5	4.2278481560554075	4.302385049748947	0.07453689369353977	0.24760620126620356	118.7246634117473
OCNT-0454454-AA-001	CYP3A4	22151.875	24857	4.345430096952341	4.395466183681937	0.05003608672959636	0.16621628226526852	112.2117202268431
OCNT-0454455-AA-001	CYP2J2	14075	8121.625	4.148479258163154	3.9096964034756256	-0.23878285468752836	-0.7932194735639064	57.702486678507995
OCNT-0454455-AA-001	CYP3A4	26359.25	0	4.420949524780304	0	-4.420949524780304	-14.686076432446624	0
OCNT-0454474-AA-001	CYP2J2	136494.375	160452	5.135117936021403	5.2053478415391305	0.07022990551772779	0.23329869624062274	117.55209692707118
OCNT-0454474-AA-001	CYP3A4	197753.875	242520.125	5.29612719841246	5.384749574160319	0.08862237574785858	0.29439715983247666	122.63735666368105
OCNT-0454477-AA-001	CYP2J2	11217.375	9144.625	4.049929953208593	3.9612133899410584	-0.08871656326753419	-0.2947100440002736	81.5219692664282
OCNT-0454477-AA-001	CYP3A4	20234.875	529.5	4.306121988043413	2.7246853882373596	-1.5814365998060538	-5.253418671178872	2.6167693153528253
OCNT-0454506-AA-001	CYP2J2	14366.375	14776.75	4.15737742734418	4.169608315183982	0.012230887839802307	0.040630129940455915	102.8564965065996
OCNT-0454506-AA-001	CYP3A4	30582.75	72.33333333333333	4.485490734982714	1.8653014261025438	-2.62018930888017	-8.70408047909254	0.23651677279948116
OCNT-0454509-AA-001	CYP2J2	14378.75	12101.625	4.157751335659919	4.082879576876231	-0.07487175878368735	-0.24871859901715837	84.1632617578023
OCNT-0454509-AA-001	CYP3A4	21382.5	29229.25	4.330078790970158	4.465832529800001	0.13575373882984287	0.45096415900485803	136.6970653571846
OCNT-0454517-AA-001	CYP2J2	13271.75	15267.75	4.12296091428051	4.183803484317512	0.060842570037001664	0.20211464277106844	115.0394635221429
OCNT-0454517-AA-001	CYP3A4	23402.75	9326.875	4.369285450308602	3.969782717606408	-0.3995027327021936	-1.3271193517476938	39.85375650297508
OCNT-0454518-AA-001	CYP2J2	19584.5	408.6666666666667	4.291934663168497	2.6124306281667917	-1.6795040350017056	-5.5791916393488545	2.086684197537168
OCNT-0454518-AA-001	CYP3A4	33728.25	4948.25	4.528006684370857	3.6945393917538225	-0.8334672926170348	-2.768718415514234	14.67093608473609
OCNT-0454521-AA-001	CYP2J2	133344.625	108831.375	5.12497877128553	5.03675810668888	-0.08822066459665034	-0.29306270427324876	81.61661934254943
OCNT-0454521-AA-001	CYP3A4	189156.75	47376.75	5.276824139513425	4.67557443195055	-0.6012497075628751	-1.997308295595925	25.046290972962897
OCNT-0454524-AA-001	CYP2J2	12416.5	16463.5	4.094034168667261	4.216548546433404	0.1225143777661426	0.40698395352899275	132.59372609028307
OCNT-0454524-AA-001	CYP3A4	18297	5971	4.262403623258782	3.776119799052988	-0.4862838242057945	-1.615399897718496	32.63376509810351
OCNT-0454525-AA-001	CYP2J2	6049.5	0	3.781791265275348	0	-3.781791265275348	-12.562838653117804	0
OCNT-0454525-AA-001	CYP3A4	10254.875	0	4.0109727189667606	0	-4.0109727189667606	-13.324162962962433	0
OCNT-0454526-AA-001	CYP2J2	31428.125	44412.375	4.497332290245661	4.647513776735567	0.15018148648990604	0.4988920993027671	141.3141095754201
OCNT-0454526-AA-001	CYP3A4	51170.75	4355.75	4.7090302694706025	3.6391626398679287	-1.069867629602674	-3.554023336587667	8.512187138159984
OCNT-0454527-AA-001	CYP2J2	3912.625	0	3.592579209611958	0	-3.592579209611958	-11.934289809518198	0
OCNT-0454527-AA-001	CYP3A4	115111.875	114627.625	5.061123900769192	5.059293082964696	-0.001830817804496121	-0.006081845101376576	99.579322289729
OCNT-0454529-AA-001	CYP2J2	12168.75	28	4.085281656723437	1.462397997898956	-2.6228836588244806	-8.71303091587	0.23009758602978944
OCNT-0454529-AA-001	CYP3A4	14928.5	7.75	4.174045263125084	0.9420080530223133	-3.232037210102771	-10.736595211961763	0.05191412399102388
OCNT-0454538-AA-001	CYP2J2	5479.75	5557.375	3.73883999253075	3.744947843437546	0.006107850906795775	0.020289841526667154	101.41657922350473
OCNT-0454538-AA-001	CYP3A4	27205.875	17615.125	4.43467866128745	4.245910383293074	-0.18876827799437557	-0.6270746460930249	64.74750398581189
OCNT-0454552-AA-001	CYP2J2	22242.375	19767.375	4.347200683659648	4.295970970905051	-0.05122971275459687	-0.1701814220925046	88.87259116888372
OCNT-0454552-AA-001	CYP3A4	34867.75	0	4.542436378754444	0	-4.542436378754444	-15.089647025822801	0
OCNT-0454587-AA-001	CYP2J2	45577.125	58810.625	4.658756455137845	4.769463179381346	0.11070672424350114	0.36775977755743366	129.0353987883176
OCNT-0454587-AA-001	CYP3A4	75294.5	9	4.876769021571656	1	-3.876769021571656	-12.878347930147875	0.011953064300845348
OCNT-0454594-AA-001	CYP2J2	169575.375	201174.375	5.229365347202439	5.303574819544308	0.07420947234186936	0.24651853107922356	118.63419143257093
OCNT-0454594-AA-001	CYP3A4	239696.125	286536.375	5.3796628250051874	5.457181277952995	0.07751845294780768	0.257510726719527	119.54151323889779
OCNT-0454595-AA-001	CYP2J2	16854.375	18427.875	4.226738419189772	4.265498824301837	0.03876040511206469	0.1287592787109819	109.335854933808
OCNT-0454595-AA-001	CYP3A4	31185	5243.333333333333	4.493959674554182	3.719690287943014	-0.7742693866111678	-2.5720672283948414	16.813639035861257
OCNT-0454602-AA-001	CYP2J2	4625.75	3393.375	3.6652760336356796	3.5307598201367028	-0.1345162134989768	-0.446853188840117	73.35837431767821
OCNT-0454602-AA-001	CYP3A4	39922.375	42271.25	4.60122724809429	4.626055364379253	0.024828116284963286	0.08247721703015036	105.8836053716744
OCNT-0454608-AA-001	CYP2J2	10936.125	873.75	4.038903175678582	2.941883951154944	-1.0970192245236383	-3.6442189825766222	7.989575832390358
OCNT-0454608-AA-001	CYP3A4	19045.25	0	4.279809480556317	0	-4.279809480556317	-14.217219354225316	0
OCNT-0454617-AA-001	CYP2J2	11036.75	7955.5	4.042880553268832	3.9007220671142706	-0.14215848615456128	-0.4722402690834933	72.08190817043061
OCNT-0454617-AA-001	CYP3A4	30054.166666666668	235.83333333333334	4.477919140629805	2.374442827543826	-2.1034763130859786	-6.987597061370398	0.7846943019548038
OCNT-0454626-AA-001	CYP2J2	72907.875	90092.625	4.8627803970275325	4.95469406150877	0.09191366448123706	0.3053305843442714	123.57049907160236
OCNT-0454626-AA-001	CYP3A4	90464	22404	4.9564805875266345	4.350344948249062	-0.6061356392775723	-2.0135390094286785	24.76565263530244
OCNT-0454634-AA-001	CYP2J2	168224.125	195937	5.225890859678131	5.292118670756878	0.06622781107874687	0.22000402628538343	116.47378162912128
OCNT-0454634-AA-001	CYP3A4	235066	228827.375	5.371191664753019	5.359509876510201	-0.011681788242817959	-0.03880606056234165	97.34601133298733
OCNT-0454638-AA-001	CYP2J2	58635.625	72526.375	4.768168965281466	4.860501959225909	0.09233299394444305	0.30672356666910994	123.68994958269823
OCNT-0454638-AA-001	CYP3A4	95108.5	82091.875	4.978223898551702	4.914305465493839	-0.06391843305786349	-0.21233243855609452	86.31392041720771
OCNT-0454674-AA-001	CYP2J2	151214.25	67600.375	5.179595591805894	4.8299555295043515	-0.34964006230154254	-1.1614791460576614	44.705029453242666
OCNT-0454674-AA-001	CYP3A4	201572.625	266.875	5.30443370601598	2.427932184049885	-2.8765015219660954	-9.55553122080543	0.13239645016281354
OCNT-0454678-AA-001	CYP2J2	52303.5	37563	4.718539054853819	4.574771831875029	-0.14376722297879052	-0.4775843771371793	71.81737359832516
OCNT-0454678-AA-001	CYP3A4	102567.25	0	5.011012945729507	0	-5.011012945729507	-16.646224688263132	0
OCNT-0454685-AA-001	CYP2J2	29749.875	32298.125	4.473499743243843	4.50919075722835	0.0356910139845068	0.11856298209015066	108.56558220832862
OCNT-0454685-AA-001	CYP3A4	36587.625	0	4.5633460890128985	0	-4.5633460890128985	-15.159107579786314	0
OCNT-0454702-AA-001	CYP2J2	75658.25	70536.875	4.878862031875099	4.848422372120881	-0.030439659754217807	-0.10111836093635003	93.23091004616153
OCNT-0454702-AA-001	CYP3A4	98247.875	5170.25	4.992327586181415	3.7135955339035687	-1.2787320522778463	-4.247855930294752	5.262454785917762
OCNT-0454708-AA-001	CYP2J2	19263.625	119.375	4.284760559571922	2.080536300132591	-2.2042242594393304	-7.322274494863802	0.6196912574865842
OCNT-0454708-AA-001	CYP3A4	139719.375	67974.75	5.145259742584075	4.832354008007453	-0.3129057345766224	-1.039450350741452	48.650911872458636
OCNT-0454710-AA-001	CYP2J2	88475.125	23230.875	4.946826093526969	4.366084262288066	-0.5807418312389032	-1.9291826050688463	26.256956404413106
OCNT-0454710-AA-001	CYP3A4	111457.625	2301.625	5.047113681115696	3.3622232155623535	-1.6848904655533423	-5.597084974329495	2.065022469301674
OCNT-0454717-AA-001	CYP2J2	152240	153886.625	5.182531627965877	5.187203697087483	0.004672069121606448	0.01552027767632034	101.08159813452444
OCNT-0454717-AA-001	CYP3A4	196521.33333333334	8181.75	5.293411911924087	3.912899282780761	-1.3805126291433263	-4.585963688098033	4.1632884640174765
OCNT-0454721-AA-001	CYP2J2	18515.375	17720.25	4.267555967681174	4.2484943523679535	-0.019061615313220592	-0.06332131544292471	95.70559602492523
OCNT-0454721-AA-001	CYP3A4	28332	0	4.452292561617729	0	-4.452292561617729	-14.790195747095957	0
OCNT-0454725-AA-001	CYP2J2	3382.125	1821.125	3.5293180444351364	3.260578166790725	-0.26873987764441143	-0.8927345497635626	53.845585245962226
OCNT-0454725-AA-001	CYP3A4	183188.375	236394.25	5.262900280943814	5.373638745815334	0.1107384648715195	0.36786521764139707	129.0443512040543
OCNT-0454734-AA-001	CYP2J2	357629.875	33399.125	5.553435005267353	4.523748092162123	-1.0296869131052304	-3.4205458855821047	9.339019845587565
OCNT-0454734-AA-001	CYP3A4	520393.375	169.66666666666666	5.7163325935781275	2.2321487062561682	-3.4841838873219593	-11.574208343048682	0.03260354086303782
OCNT-0454747-AA-001	CYP2J2	3811.25	1198.3333333333333	3.5811813730944038	3.07893990428987	-0.5022414688045336	-1.6684100456392745	31.442002842462006
OCNT-0454747-AA-001	CYP3A4	186280.75	236056.875	5.270170309203647	5.373018493273933	0.10284818407028595	0.34165427217122735	126.7210245825186
OCNT-0454750-AA-001	CYP2J2	11691.625	10548.5	4.067912021430237	4.0232318764690875	-0.04468014496114936	-0.14842422883008227	90.22270214790503
OCNT-0454750-AA-001	CYP3A4	22590.75	26684.5	4.353949873501437	4.426275344490426	0.07232547098898934	0.24026001405428432	118.12135497936103
OCNT-0454753-AA-001	CYP2J2	9295.375	10771.375	3.9683136341023992	4.0323114633428885	0.06399782924048925	0.2125961869657844	115.87886448906042
OCNT-0454753-AA-001	CYP3A4	12415.625	125.875	4.094003564998171	2.103376055257288	-1.9906275097408828	-6.612721451063905	1.0138434432418826
OCNT-0454778-AA-001	CYP2J2	26441.875	32939.25	4.422308672022234	4.517726890923853	0.09541821890161817	0.31697246213339997	124.5722930011582
OCNT-0454778-AA-001	CYP3A4	45120.625	53992.5	4.654384731840201	4.732341480488827	0.07795674864862612	0.25896671352194495	119.6625711634092
OCNT-0454780-AA-001	CYP2J2	33083.875	41179.75	4.519629498148035	4.61469425189579	0.0950647537477547	0.31579827630821283	124.47075803544779
OCNT-0454780-AA-001	CYP3A4	45321.75	52515.25	4.656316253212356	4.7202937070889535	0.06397745387659715	0.21252850147202895	115.87207025324486
OCNT-0454781-AA-001	CYP2J2	42962.25	40834	4.633097126594648	4.611032559924521	-0.022064566670127128	-0.0732969039230092	95.04623244825399
OCNT-0454781-AA-001	CYP3A4	48351.125	0	4.684415565399254	0	-4.684415565399254	-15.56129167482745	0
OCNT-0454782-AA-001	CYP2J2	19025.25	26257.75	4.279353198965298	4.419274048447166	0.139920849481868	0.46480700095432415	138.0152691817453
OCNT-0454782-AA-001	CYP3A4	33764.625	33603.875	4.528474792899354	4.52640228429531	-0.0020725086040442875	-0.00688472455866978	99.52391000936632
OCNT-0454784-AA-001	CYP2J2	124893.875	152658.25	5.096544617678494	5.183723124404405	0.08717850672591076	0.28960073076312937	122.23037358717552
OCNT-0454784-AA-001	CYP3A4	171115.125	13211.125	5.233290936885046	4.120972673901713	-1.112318262983333	-3.695041288260643	7.720606229285693
OCNT-0454792-AA-001	CYP2J2	8598	1030.125	3.93444794894897	3.013311316611932	-0.921136632337038	-3.0599496581903374	11.980983949755757
OCNT-0454792-AA-001	CYP3A4	41821.25	55967.625	4.621407393768563	4.747944637579451	0.12653724381088782	0.42034762526500047	133.82580625877992
OCNT-0454827-AA-001	CYP2J2	80650.75	92077.75	4.906613795247582	4.964159414968095	0.05754561972051331	0.1911624108872796	114.16849812308007
OCNT-0454827-AA-001	CYP3A4	131133.375	2632.625	5.117716550698088	3.420553936144006	-1.697162614554082	-5.637852170879697	2.0075934139573546
OCNT-0454831-AA-001	CYP2J2	14061.25	6466.75	4.148054814596018	3.8107532246359073	-0.33730158996011106	-1.1204916281386692	45.989865765845856
OCNT-0454831-AA-001	CYP3A4	24881.125	3976.5	4.395887467512547	3.599610188318619	-0.7962772791939279	-2.6451758650747768	15.981994383292555
OCNT-0454835-AA-001	CYP2J2	43151.5	376.875	4.635005961227441	2.5773481601858736	-2.0576578010415676	-6.835391258944135	0.8733763600338343
OCNT-0454835-AA-001	CYP3A4	51969	0	4.71575271682286	0	-4.71575271682286	-15.665391438555265	0
OCNT-0454840-AA-001	CYP2J2	296223	346033.875	5.47162024204919	5.539119871211238	0.06749962916204755	0.22422891450788437	116.81533000475991
OCNT-0454840-AA-001	CYP3A4	323306.5	78.66666666666667	5.50961577937442	1.9012766462284754	-3.608339133145945	-11.986643142279027	0.02433191620541705
OCNT-0454842-AA-001	CYP2J2	35423.666666666664	50007.625	4.549305772384328	4.6990449136734025	0.14973914128907406	0.49742266035248434	141.17009814530778
OCNT-0454842-AA-001	CYP3A4	227550.25	171016.625	5.357079225544944	5.233040870893899	-0.12403835465104507	-0.4120464951589108	75.15554256697146
OCNT-0454845-AA-001	CYP2J2	19033.375	14667.25	4.279538621181516	4.16637830329942	-0.11316031788209546	-0.37591043919891554	77.06068944682696
OCNT-0454845-AA-001	CYP3A4	27907	8135.75	4.445728714307106	3.910450972590377	-0.5352777417167287	-1.7781541687766635	29.15307987243344
OCNT-0454847-AA-001	CYP2J2	119449.5	143129.125	5.07718797197444	5.155731050561664	0.07854307858722365	0.2609144594178447	119.82396326481066
OCNT-0454847-AA-001	CYP3A4	150232.125	1827.75	5.17676570110095	3.2621543391333674	-1.9146113619675829	-6.360201274110671	1.2166172847518464
OCNT-0454848-AA-001	CYP2J2	29893.375	219.625	4.4755894780810195	2.343654722731898	-2.1319347553491217	-7.082133960261062	0.7346945602495536
OCNT-0454848-AA-001	CYP3A4	340078.25	125.25	5.531580134180836	2.101231386790699	-3.4303487473901373	-11.395371879216968	0.03682975903339893
OCNT-0454851-AA-001	CYP2J2	23734.25	25624.125	4.375393810440251	4.408665992568311	0.03327218212806038	0.11052779658941277	107.96264891454332
OCNT-0454851-AA-001	CYP3A4	45660.375	50189.333333333336	4.659548985251489	4.700620080008548	0.041071094757058724	0.1364352235612546	109.91879355641152
OCNT-0454857-AA-001	CYP2J2	109053.875	126297	5.037645084295985	5.101396473311934	0.06375138901594912	0.21177753026017218	115.81156561378494
OCNT-0454857-AA-001	CYP3A4	157227.875	30046.375	5.196532306980673	4.47780653714372	-0.7187257698369534	-2.387555327340923	19.11008146615223
OCNT-0454859-AA-001	CYP2J2	22739.125	22880.75	4.3567928476279265	4.359489236304533	0.002696388676606709	0.008957209299554285	100.62282519665995
OCNT-0454859-AA-001	CYP3A4	26907.25	63.125	4.429885453986092	1.8070273781198727	-2.622858075866219	-8.712945931122203	0.2346021982922818
OCNT-0454860-AA-001	CYP2J2	26414.75	31681.875	4.421862945753127	4.500824583901769	0.07896163814864199	0.2623048841843015	119.9400902904627
OCNT-0454860-AA-001	CYP3A4	43189.375	278.125	4.635386974821374	2.445798736079494	-2.18958823874188	-7.2736546865115885	0.6439662532740981
OCNT-0454862-AA-001	CYP2J2	163970.75	171072.375	5.214769031731085	5.233182423390635	0.018413391659549916	0.06116796307602458	104.33103160167285
OCNT-0454862-AA-001	CYP3A4	186793.125	10010.875	5.271363212792335	4.000515418727923	-1.2708477940644123	-4.221664991428199	5.359338037735596
OCNT-0454864-AA-001	CYP2J2	65133.833333333336	79986.25	4.813813306212044	4.90302076579268	0.0892074595806358	0.29634076625444294	122.80292116488359
OCNT-0454864-AA-001	CYP3A4	89965.5	93934.75	4.954080825289088	4.97283090720659	0.018750081917501937	0.062286423903188184	104.4119690325736
OCNT-0454866-AA-001	CYP2J2	225272.375	263998.625	5.352709865608105	5.421603309973822	0.06889344436571676	0.2288590683920351	117.19085618021295
OCNT-0454866-AA-001	CYP3A4	372341.125	298974.125	5.5709421729901525	5.475635056135006	-0.09530711685514692	-0.3166033891238251	80.29575701582789
